Account,Dollar,Country,SIC,Decision,POS,Card,Outcome
292473,489.24,6,3411,2,2,2,1
882125,626.49,6,3074,2,1,1,0
343217,540.26,6,5888,2,1,1,0
903620,648.53,6,2324,2,1,2,0
836139,200.62,6,5972,2,1,2,0
927234,1318.06,6,2810,2,1,2,0
225848,1004.31,6,3880,2,1,2,0
518227,564.67,6,2583,2,1,2,0
654156,331.07,6,4404,2,2,2,1
336491,462.12,6,4649,2,1,1,0
897667,1059.48,6,3514,2,1,2,0
985682,406.09,6,5013,2,1,1,0
615041,-374.40,7,1722,3,1,1,1
605048,-112.76,7,2086,3,1,2,0
647634,-804.26,7,2865,3,1,1,0
391908,-358.18,7,1446,3,1,1,0
900546,-390.01,7,1021,3,1,2,0
482672,134.06,7,2786,3,1,1,0
425079,690.18,7,5262,3,2,2,0
926815,286.52,7,4896,3,1,2,0
351879,575.64,7,5253,3,1,2,0
109790,497.78,7,3286,3,1,1,0
632248,589.97,7,5672,3,1,1,0
432099,617.64,7,3945,3,1,1,0
966290,603.62,7,5911,3,1,1,0
787121,557.45,7,1991,3,2,2,0
138734,589.87,7,3366,3,1,2,1
780636,501.89,7,3111,3,1,2,0
226789,622.31,7,4546,3,1,1,1
258903,352.72,7,5702,3,1,2,0
422286,817.38,7,5990,3,1,1,0
956242,1891.76,7,1629,3,1,2,0
515413,767.10,8,5400,4,2,2,1
540406,1543.02,8,3693,4,2,2,1
746377,1217.77,8,2909,4,1,1,0
492805,540.12,8,4316,4,1,1,0
308254,456.89,8,1202,4,1,1,0
474291,84.47,8,3851,4,2,2,1
982974,458.51,8,5475,4,1,1,0
599824,504.25,8,3021,4,2,2,0
163349,177.16,8,2704,4,1,1,0
223818,286.68,8,1767,4,1,2,0
886901,111.99,8,5664,4,1,1,0
674063,0.87,8,2689,4,1,1,0
290918,140.51,8,5364,4,1,1,0
592887,618.45,8,4017,4,1,1,0
144897,410.84,8,4045,4,1,2,0
400015,303.78,8,1216,4,1,1,1
799704,595.94,8,1965,4,2,2,0
170853,428.56,8,4233,4,1,1,0
763542,521.09,8,5616,4,1,1,0
527898,640.88,8,1856,4,2,2,1
540331,-64.21,9,4845,1,2,2,1
674889,681.37,9,1023,1,1,1,0
635797,502.70,9,4137,1,1,2,0
991001,362.49,9,1099,1,2,2,1
706953,523.94,9,4141,1,1,1,0
318212,653.84,9,3719,1,2,2,0
301149,491.20,9,3588,1,2,2,0
274770,418.75,9,1018,1,2,2,1
276891,1283.91,9,3203,1,1,1,1
849623,512.03,9,1186,1,2,2,0
635753,762.80,9,4200,1,1,1,0
512433,510.64,9,3123,1,2,2,0
157392,462.72,9,3457,1,1,1,0
689392,333.63,9,4903,1,1,1,0
796056,444.08,9,1885,1,1,1,1
608389,570.13,9,3574,1,1,1,0
654031,457.83,9,1691,1,2,2,0
772602,410.67,9,1523,1,1,1,0
633166,518.27,9,2753,1,1,2,0
865972,554.00,9,4935,1,2,2,0
918796,517.65,10,5245,2,2,2,1
522171,601.79,10,2575,2,1,1,0
740508,701.39,10,1493,2,2,2,0
579274,-275.96,10,5796,2,1,2,0
867121,823.38,10,2574,2,1,2,1
255257,387.57,10,4036,2,1,2,1
355201,462.40,10,3377,2,1,2,0
649924,922.26,10,1241,2,2,2,0
132147,928.64,10,4583,2,1,2,0
611288,622.37,10,4749,2,1,1,0
465474,397.25,10,5992,2,2,2,0
831819,511.80,10,3637,2,2,2,0
901753,572.61,10,4559,2,1,2,0
886306,415.77,10,5571,2,1,1,1
710307,-433.61,10,2916,2,2,2,1
164009,462.80,10,5332,2,1,1,0
614404,487.38,10,4214,2,1,1,0
952637,523.43,10,4558,2,1,1,1
405243,533.90,10,5171,2,2,2,0
974349,502.48,10,5872,2,1,1,0
355734,516.49,1,3136,3,1,2,1
164035,509.75,1,2460,3,1,1,1
912810,519.99,1,4848,3,1,1,0
577338,585.28,1,3234,3,2,2,0
915180,631.45,1,3981,3,2,2,0
740485,557.83,1,4594,3,2,2,0
703935,497.80,1,1442,3,1,1,0
862477,437.67,1,4637,3,1,1,0
260537,524.25,1,4667,3,1,1,0
338645,-129.84,1,4481,3,1,1,1
722672,654.11,1,4277,3,1,1,0
488208,19.06,1,4842,3,1,1,0
300031,1117.49,1,3837,3,1,1,1
432688,602.75,1,4650,3,1,1,0
526107,140.67,1,3239,3,1,1,0
480642,416.33,1,2205,3,1,1,0
488460,277.46,1,5761,3,1,2,1
755642,560.53,1,5047,3,1,1,0
996837,714.68,1,1389,3,1,2,0
879240,524.97,1,3668,3,1,1,1
172663,490.40,2,4001,4,1,2,0
806338,535.29,2,2958,4,2,2,0
627439,597.17,2,4477,4,1,2,0
513439,299.55,2,1837,4,2,2,0
289391,1461.84,2,5387,4,1,1,0
928731,478.81,2,1576,4,1,1,0
991448,44.67,2,4576,4,2,2,0
626956,122.91,2,3900,4,1,1,1
972685,693.00,2,2823,4,1,1,0
667515,735.35,2,4061,4,2,2,0
374218,738.46,2,5902,4,1,2,0
835299,-208.32,2,3335,4,1,2,0
293139,427.26,2,1576,4,1,1,0
821097,824.54,2,4362,4,1,1,1
253118,-56.46,2,2378,4,1,1,0
992090,591.78,2,5256,4,1,1,0
156780,-23.08,2,4181,4,1,1,0
721852,-219.22,2,5198,4,1,1,0
950441,177.54,2,2098,4,2,2,0
809155,494.42,2,2194,4,1,2,0
750408,674.49,3,4095,1,2,2,0
674546,143.91,3,3113,1,2,2,1
105486,766.16,3,5476,1,2,2,0
879064,636.20,3,3381,1,1,1,0
636561,270.84,3,5256,1,1,1,0
383258,453.50,3,1312,1,1,2,0
530780,225.73,3,1119,1,1,1,0
565809,1242.94,3,5646,1,1,2,0
238051,274.00,3,1284,1,1,1,1
987790,92.86,3,2929,1,1,2,0
914442,120.97,3,5888,1,1,2,0
592044,357.02,3,4113,1,1,2,0
785301,537.17,3,1946,1,2,2,0
749127,400.24,3,2524,1,2,2,0
106248,646.19,3,4288,1,1,2,1
536547,458.78,3,5715,1,1,1,0
858862,521.52,3,2437,1,2,2,1
313179,519.38,3,5039,1,1,1,0
674133,531.01,3,1853,1,2,2,0
208977,419.63,3,5182,1,1,2,0
681251,501.97,4,4475,2,2,2,0
505073,576.54,4,3760,2,1,1,0
400377,461.22,4,3042,2,1,1,0
921628,521.37,4,1342,2,1,1,0
485309,662.53,4,5595,2,1,2,0
761898,481.42,4,2057,2,2,2,0
892005,513.53,4,2569,2,1,1,1
352198,440.83,4,3889,2,2,2,0
663368,378.82,4,5180,2,2,2,0
696020,327.23,4,1515,2,1,1,0
203513,-40.27,4,3736,2,1,1,1
180864,443.14,4,1344,2,1,1,0
898184,472.34,4,4968,2,2,2,0
988409,187.09,4,3193,2,1,1,0
884660,829.55,4,4806,2,1,1,0
169696,203.47,4,3960,2,1,2,1
892984,-4.52,4,1049,2,1,1,0
852398,579.11,4,3436,2,1,2,0
569869,731.26,4,5262,2,2,2,0
767644,1033.22,4,5350,2,1,1,1
395888,236.76,5,3490,3,1,1,0
628585,248.96,5,2525,3,2,2,0
923267,359.93,5,2708,3,1,2,1
720715,332.99,5,2399,3,1,2,0
992797,709.10,5,1210,3,1,1,0
935759,1050.93,5,3534,3,1,1,0
664498,419.20,5,4903,3,1,1,0
658599,506.05,5,2578,3,2,2,0
216764,599.29,5,1120,3,1,1,0
597813,462.93,5,2698,3,1,1,0
833417,611.71,5,3538,3,1,1,0
613784,521.19,5,1814,3,1,2,0
813773,1122.56,5,1288,3,1,2,0
460692,-414.47,5,4931,3,1,1,0
720743,336.57,5,2785,3,1,1,0
312410,-50.91,5,2854,3,1,1,1
564807,823.28,5,1661,3,1,1,0
162785,1055.79,5,1216,3,1,1,0
138383,630.72,5,1671,3,2,2,1
586682,596.25,5,4324,3,1,1,0
694445,25.56,6,4883,4,1,2,0
328496,820.48,6,1436,4,1,1,1
514216,3.70,6,5945,4,2,2,0
176144,-57.99,6,1915,4,1,1,0
646740,753.11,6,3162,4,2,2,0
808856,766.23,6,5939,4,1,1,0
242269,996.39,6,5497,4,1,1,0
988409,457.03,6,4311,4,1,1,1
402443,345.49,6,1416,4,1,2,0
938870,432.25,6,4095,4,2,2,0
709870,566.93,6,5595,4,1,1,1
322992,327.64,6,2765,4,1,1,0
556496,521.29,6,2648,4,1,1,0
727417,638.64,6,4671,4,1,2,0
251477,621.60,6,4737,4,1,1,1
658938,428.78,6,1940,4,1,1,0
242287,631.19,6,5425,4,1,1,0
299662,531.79,6,1511,4,1,1,0
532449,349.25,6,1203,4,1,1,0
775925,532.71,6,3563,4,1,1,0
299277,530.30,7,5122,1,2,2,0
885384,86.20,7,3763,1,1,2,0
273694,993.25,7,1083,1,2,2,1
771749,403.21,7,1971,1,1,1,1
499803,389.20,7,4331,1,2,2,0
575022,578.04,7,2395,1,1,1,0
559037,560.22,7,4124,1,2,2,0
423242,483.67,7,4079,1,1,2,0
429590,387.99,7,2393,1,1,1,0
364525,559.46,7,1791,1,1,1,0
566139,547.63,7,5186,1,2,2,0
558830,437.42,7,2060,1,1,1,1
778840,619.41,7,2812,1,1,1,0
945018,336.79,7,1869,1,1,1,0
607169,379.32,7,3560,1,1,1,0
410320,650.13,7,5925,1,1,1,1
604231,589.86,7,1409,1,1,1,1
307670,457.06,7,5322,1,2,2,0
760249,480.87,7,3587,1,1,1,0
593479,602.55,7,1353,1,2,2,0
650824,564.91,8,2038,2,1,2,1
638233,419.38,8,4070,2,1,1,0
626135,448.66,8,3157,2,1,2,0
268357,620.99,8,5926,2,2,2,0
214101,705.54,8,4742,2,1,2,0
246469,658.55,8,5721,2,2,2,0
333307,534.92,8,4563,2,1,1,0
365688,579.90,8,2207,2,1,2,0
753579,363.60,8,1089,2,1,2,0
687296,409.08,8,4455,2,1,2,1
543280,536.21,8,4628,2,1,1,0
243745,402.35,8,4076,2,1,1,0
489229,547.60,8,4604,2,1,2,0
812412,609.54,8,2191,2,2,2,1
185860,530.68,8,4866,2,1,2,0
306482,609.10,8,5283,2,2,2,0
406817,514.29,8,3623,2,2,2,0
871887,389.51,8,1968,2,1,2,1
744389,488.54,8,2245,2,1,1,0
673161,750.28,8,3026,2,2,2,0
525695,708.02,9,5791,3,1,2,1
586673,381.86,9,2820,3,1,1,1
654267,552.82,9,3312,3,1,1,0
662635,500.74,9,2733,3,2,2,0
482221,1048.17,9,3746,3,2,2,0
421184,116.65,9,4890,3,2,2,1
781204,432.97,9,5697,3,2,2,0
334176,796.35,9,3932,3,2,2,0
630135,257.06,9,3642,3,1,1,0
353103,194.05,9,2493,3,1,2,1
902452,321.34,9,4346,3,1,1,0
821745,970.88,9,2561,3,1,2,0
630654,745.59,9,5694,3,2,2,0
782972,446.72,9,4046,3,1,1,0
536628,513.38,9,1772,3,1,2,0
703778,496.06,9,5152,3,1,1,0
340207,542.51,9,5470,3,1,1,0
231133,391.28,9,5935,3,1,2,0
537073,740.75,9,4645,3,1,2,1
961058,734.85,9,3471,3,1,1,0
198465,662.51,10,2507,4,2,2,0
302539,323.15,10,1336,4,1,2,0
708805,889.16,10,3623,4,1,1,1
872412,1141.37,10,3147,4,2,2,0
144781,457.50,10,3661,4,1,1,0
502254,1396.01,10,3280,4,1,1,1
266394,490.50,10,3805,4,1,1,0
103435,-765.97,10,1608,4,2,2,0
149970,1132.71,10,2516,4,2,2,0
177708,322.35,10,3930,4,1,2,1
406455,-61.10,10,1170,4,1,1,0
588007,611.54,10,5678,4,1,1,0
513370,295.61,10,5281,4,1,2,0
431848,434.89,10,5069,4,1,1,0
948917,587.68,10,3599,4,2,2,0
381020,487.90,10,5304,4,1,1,0
427812,434.58,10,2875,4,1,2,0
451097,622.75,10,4494,4,1,1,0
690247,661.80,10,4794,4,2,2,0
684650,596.86,10,2631,4,1,1,0
168953,521.89,1,5577,1,1,1,1
868715,21.11,1,1028,1,1,1,0
552548,88.20,1,3796,1,2,2,0
774325,-381.04,1,1799,1,1,1,1
824456,731.50,1,5796,1,1,1,0
270434,-47.41,1,1949,1,1,1,0
995776,308.07,1,1255,1,1,1,0
881304,-67.36,1,2148,1,1,1,1
977523,-67.80,1,3303,1,1,1,0
756310,104.09,1,5023,1,1,1,0
101377,989.99,1,5209,1,1,1,0
430124,413.90,1,3285,1,1,2,0
137344,468.19,1,3903,1,2,2,0
672993,-244.17,1,2057,1,2,2,1
312486,643.96,1,5085,1,1,2,0
867806,201.50,1,2511,1,2,2,0
864954,946.80,1,4384,1,1,1,0
192933,560.33,1,4293,1,2,2,0
836521,204.81,1,5302,1,1,1,0
967931,811.72,1,4705,1,1,2,0
263377,644.22,2,4585,2,2,2,0
408446,605.17,2,2803,2,2,2,0
304172,554.58,2,5716,2,2,2,0
461049,505.11,2,3779,2,1,1,0
710936,532.50,2,2222,2,1,1,0
913502,339.43,2,2772,2,1,1,0
587992,786.57,2,3868,2,1,2,0
186672,711.66,2,1144,2,1,2,0
790672,862.05,2,3869,2,1,2,0
380432,527.04,2,5628,2,2,2,0
885554,425.93,2,5584,2,1,2,0
891769,493.98,2,5930,2,1,1,1
352997,588.60,2,1630,2,1,1,0
215912,481.80,2,2886,2,1,2,0
151038,489.94,2,3186,2,1,1,0
136092,524.06,2,3792,2,1,2,0
284595,379.70,2,2273,2,2,2,0
347347,496.74,2,5033,2,1,1,0
310653,466.78,2,4984,2,1,2,1
162912,523.58,2,1059,2,1,1,1
868345,630.99,3,5004,3,2,2,0
463939,510.34,3,3662,3,2,2,0
506786,474.51,3,3625,3,1,1,0
441033,539.48,3,5268,3,1,1,0
869504,401.36,3,4554,3,1,1,0
710363,438.33,3,4901,3,2,2,0
913368,611.14,3,1809,3,2,2,0
177469,839.66,3,1970,3,2,2,0
580946,168.03,3,5034,3,1,1,1
595689,488.15,3,4912,3,1,1,0
986604,555.69,3,4491,3,1,1,0
498032,268.02,3,1878,3,1,2,0
722827,591.85,3,5605,3,1,1,0
451322,422.02,3,1052,3,1,2,0
595984,383.41,3,4228,3,1,1,0
195147,376.81,3,1893,3,1,1,0
686880,511.64,3,1942,3,1,1,1
528872,676.56,3,3954,3,1,1,0
618013,544.50,3,3256,3,1,2,0
557948,662.72,3,2476,3,1,1,0
767277,744.27,4,5065,4,1,1,0
987968,404.16,4,2527,4,1,2,0
765445,-153.91,4,4239,4,2,2,1
318365,535.96,4,3079,4,1,1,0
848943,294.99,4,1671,4,1,1,0
195315,507.52,4,2606,4,1,1,0
881333,582.83,4,1884,4,2,2,0
412244,383.95,4,5879,4,1,1,0
105842,726.69,4,3347,4,1,1,0
925398,490.08,4,2931,4,2,2,0
158658,421.60,4,1867,4,1,2,1
186495,674.77,4,4811,4,1,1,1
280939,541.24,4,1188,4,1,1,0
362220,374.59,4,4750,4,1,2,0
927607,369.25,4,1755,4,1,1,0
901903,416.34,4,1502,4,1,2,0
760152,440.66,4,3958,4,1,2,1
875674,459.62,4,2503,4,1,2,0
673100,630.69,4,1547,4,2,2,0
716122,491.84,4,2514,4,1,2,0
430041,421.07,5,4541,1,1,1,0
791849,372.96,5,3778,1,1,1,0
422177,571.39,5,4847,1,1,1,0
956220,386.20,5,3585,1,1,2,1
592848,519.91,5,3506,1,1,1,0
664801,469.18,5,4838,1,2,2,0
359872,436.60,5,1080,1,2,2,0
141517,451.18,5,2477,1,1,2,0
575976,260.70,5,4519,1,1,2,0
703024,510.19,5,2106,1,1,1,0
827292,43.93,5,5171,1,1,2,1
395815,593.10,5,1357,1,1,1,0
186527,547.25,5,5200,1,1,1,0
129881,346.27,5,2506,1,2,2,0
840262,556.11,5,5394,1,1,2,0
642506,377.48,5,5002,1,2,2,0
721945,542.36,5,5718,1,1,1,0
321024,439.63,5,3274,1,1,1,0
236509,625.30,5,5723,1,2,2,0
256704,477.60,5,4819,1,2,2,0
248355,454.72,6,1822,2,2,2,1
493284,611.91,6,3814,2,1,1,0
173457,541.53,6,1641,2,1,1,0
968824,498.48,6,3222,2,1,2,0
224521,452.96,6,2660,2,1,2,1
918403,727.02,6,2164,2,2,2,1
856040,-96.76,6,4007,2,1,2,0
906274,544.74,6,4215,2,2,2,1
776026,222.24,6,4528,2,1,1,0
416085,654.61,6,1579,2,1,1,1
147814,594.51,6,5003,2,1,2,0
159417,82.58,6,2443,2,2,2,0
661485,586.40,6,2277,2,1,1,0
175968,-57.77,6,3492,2,1,1,0
296734,45.54,6,3365,2,1,1,0
859074,804.90,6,1593,2,2,2,0
350824,249.87,6,5747,2,1,2,0
131728,489.45,6,3766,2,1,2,1
461225,49.67,6,5046,2,1,2,0
147168,259.16,6,2127,2,2,2,0
401565,1103.69,7,3408,3,1,2,0
703211,498.91,7,2523,3,1,1,0
636769,-104.90,7,1040,3,1,2,0
114245,561.46,7,1677,3,1,2,0
316171,404.01,7,3159,3,2,2,0
861353,1498.34,7,5107,3,1,1,0
115996,815.06,7,3448,3,1,2,0
339388,173.48,7,1654,3,1,1,0
404701,244.48,7,2744,3,1,2,1
582202,1034.40,7,4730,3,2,2,0
284726,681.42,7,3896,3,1,2,0
770503,1307.41,7,1563,3,2,2,0
853876,450.57,7,2034,3,1,1,0
585397,962.01,7,2960,3,2,2,0
146253,133.90,7,4884,3,1,2,0
782126,516.73,7,1003,3,1,2,0
262957,421.90,7,5863,3,1,1,1
677290,607.48,7,3739,3,1,1,1
721659,242.70,7,2923,3,1,2,0
694978,152.17,7,2359,3,1,1,0
804287,246.90,8,5198,4,1,1,0
365893,1152.41,8,2589,4,1,1,0
125091,496.00,8,1655,4,1,1,0
730653,592.18,8,1546,4,1,1,0
620180,484.29,8,1004,4,1,1,0
482515,560.71,8,1164,4,1,1,0
966624,388.40,8,1992,4,1,1,0
770598,507.09,8,1567,4,1,1,1
604358,438.61,8,2062,4,1,2,0
784559,512.67,8,2577,4,1,1,0
402747,535.19,8,2998,4,2,2,0
573115,1104.29,8,4746,4,1,2,0
456141,319.55,8,5190,4,1,2,0
612387,307.54,8,3741,4,1,2,0
343251,156.47,8,5350,4,1,1,0
269500,185.98,8,5541,4,1,1,0
303897,423.24,8,3011,4,1,1,0
764252,551.34,8,2621,4,1,1,0
269490,118.09,8,5312,4,1,1,1
827969,888.04,8,4904,4,1,2,0
967148,346.32,9,5852,1,1,1,0
687045,97.38,9,2806,1,1,1,0
708243,452.69,9,3564,1,1,1,0
888348,255.56,9,2855,1,1,1,1
723238,-71.29,9,5428,1,1,2,1
891767,185.29,9,1531,1,1,2,0
478006,691.54,9,4491,1,1,1,0
413739,443.23,9,5143,1,1,1,0
133762,755.50,9,3427,1,1,1,0
381496,101.31,9,1493,1,2,2,0
110436,333.74,9,5138,1,1,1,0
155319,-191.66,9,4395,1,1,1,1
319414,674.33,9,2677,1,1,2,1
298472,131.95,9,2956,1,1,1,0
141576,906.99,9,1837,1,2,2,0
475718,793.55,9,4473,1,2,2,1
692900,635.75,9,4847,1,1,1,0
541816,251.15,9,4704,1,1,2,0
681076,314.53,9,4815,1,1,1,0
837899,581.21,9,2846,1,1,1,0
783157,266.58,10,5122,2,1,1,0
861396,534.48,10,3709,2,1,1,0
455130,486.44,10,2526,2,1,2,0
571904,-0.91,10,1704,2,1,2,0
769718,839.68,10,3838,2,1,1,0
178222,466.78,10,4491,2,1,1,0
779661,658.73,10,4680,2,2,2,1
926659,524.11,10,3074,2,1,1,0
790948,447.38,10,3338,2,1,2,0
323141,1133.47,10,5047,2,1,1,0
433401,474.26,10,3269,2,1,1,0
199201,66.49,10,3487,2,1,1,0
131010,338.12,10,2064,2,2,2,0
342945,512.60,10,2792,2,1,1,0
773598,119.27,10,1406,2,1,1,0
222879,95.49,10,1195,2,2,2,1
510841,984.91,10,4282,2,1,1,0
835218,395.98,10,4200,2,1,1,0
349615,1005.20,10,4430,2,1,1,1
510320,981.79,10,4041,2,2,2,1
970465,224.50,1,4881,3,1,1,0
987012,472.03,1,2878,3,1,1,0
947914,375.66,1,2832,3,1,1,0
123187,704.22,1,3789,3,1,1,1
346671,736.08,1,2224,3,1,1,0
652630,441.69,1,4434,3,2,2,0
915200,465.03,1,5950,3,2,2,0
628140,978.11,1,3201,3,2,2,0
333764,572.29,1,2868,3,1,1,1
875092,585.09,1,5609,3,1,2,0
680196,501.42,1,1044,3,1,2,0
222446,141.42,1,5330,3,1,1,0
174065,-153.10,1,1314,3,2,2,0
529362,1129.42,1,3238,3,1,2,0
287096,541.52,1,5880,3,2,2,1
412947,-33.51,1,1766,3,2,2,0
512275,92.31,1,3836,3,1,1,0
194571,1.45,1,5178,3,2,2,0
161083,-188.94,1,2025,3,1,1,0
887900,1328.49,1,3414,3,1,1,0
708619,817.56,2,2082,4,2,2,0
307544,805.50,2,3439,4,1,1,0
161712,221.43,2,5731,4,1,2,0
179409,204.77,2,2010,4,1,2,0
340175,1074.19,2,3022,4,1,1,0
656067,211.09,2,1926,4,2,2,0
650476,875.15,2,2676,4,1,1,0
138368,98.58,2,2503,4,2,2,0
908929,93.29,2,3916,4,2,2,0
102492,391.17,2,1188,4,1,2,0
318754,637.68,2,2529,4,1,1,0
484200,926.40,2,3806,4,2,2,0
819671,650.08,2,2705,4,1,1,0
768950,612.93,2,1082,4,2,2,1
638991,1135.89,2,5476,4,1,2,1
375525,1116.46,2,1719,4,1,2,0
298886,-18.76,2,1182,4,1,1,0
269472,-618.56,2,2924,4,1,1,0
896217,921.77,2,5077,4,2,2,0
795785,1101.31,2,5575,4,2,2,0
439051,887.01,3,5653,1,1,1,0
548709,1357.37,3,2628,1,2,2,0
830634,473.74,3,5176,1,1,2,0
384776,27.31,3,1971,1,1,1,0
441138,304.78,3,2557,1,1,1,0
234962,657.97,3,3806,1,1,1,0
510426,812.30,3,1416,1,2,2,0
211798,740.78,3,5082,1,1,2,0
596597,374.83,3,5791,1,1,1,1
858469,740.10,3,3145,1,2,2,0
822572,582.22,3,4708,1,1,1,0
462614,315.19,3,2895,1,1,1,1
140618,594.20,3,1048,1,2,2,0
414011,305.87,3,4372,1,1,2,0
167317,515.25,3,1326,1,2,2,1
483969,457.27,3,5653,1,1,1,0
775936,632.48,3,3094,1,1,1,0
777592,1341.36,3,3762,1,1,1,1
318646,203.35,3,4016,1,1,1,0
484492,198.59,3,1808,1,2,2,0
686545,914.30,4,2031,2,2,2,0
871032,173.55,4,1921,2,1,2,0
308648,-77.30,4,3249,2,2,2,0
597213,679.62,4,3884,2,1,2,0
916900,503.12,4,4598,2,1,2,0
917185,621.70,4,4471,2,2,2,1
741406,539.58,4,5300,2,1,1,1
817385,550.54,4,4341,2,1,1,1
306022,576.55,4,2499,2,1,1,0
254107,442.01,4,5042,2,1,2,0
632212,509.11,4,1488,2,1,1,0
348408,500.66,4,4643,2,2,2,0
890061,607.01,4,2849,2,1,2,0
861517,574.75,4,4596,2,1,1,0
196458,506.23,4,1625,2,1,1,0
755682,689.78,4,2717,2,1,2,0
882985,421.68,4,4812,2,1,1,0
370203,670.00,4,3745,2,1,1,0
680207,537.82,4,1183,2,1,1,0
998299,644.14,4,2971,2,1,2,1
176442,414.23,5,3095,3,1,1,1
925753,540.19,5,2375,3,1,1,0
810828,653.63,5,3134,3,1,1,0
764010,217.24,5,3964,3,1,1,0
803873,602.24,5,3166,3,1,1,0
447327,825.77,5,3986,3,1,2,0
747823,549.00,5,5840,3,1,1,0
261209,209.19,5,4070,3,1,2,0
444543,811.66,5,2689,3,1,1,0
632856,1315.92,5,1867,3,2,2,0
123512,128.95,5,5543,3,1,1,0
727066,503.09,5,2422,3,1,1,0
326782,517.67,5,2365,3,1,2,0
603109,664.00,5,2642,3,1,1,0
838101,473.71,5,3934,3,1,2,0
731481,571.92,5,2158,3,1,2,0
759906,412.86,5,2866,3,1,1,1
321671,306.23,5,4668,3,1,1,0
328258,1139.84,5,1911,3,1,2,0
563344,-313.78,5,5635,3,1,2,0
155041,459.91,6,5596,4,1,1,0
854047,746.96,6,4663,4,1,2,0
790391,886.25,6,4663,4,1,1,1
548887,-118.47,6,3504,4,1,1,0
811492,790.95,6,3486,4,1,1,0
656276,449.64,6,3672,4,1,2,1
861679,1080.63,6,5448,4,1,1,1
570908,-134.74,6,4103,4,1,1,1
494147,665.11,6,3659,4,1,1,0
269069,794.75,6,5937,4,1,1,0
179347,374.85,6,4963,4,1,2,0
996375,1534.15,6,1877,4,1,1,1
583683,588.34,6,2299,4,1,2,0
324112,1105.40,6,5727,4,2,2,1
376599,438.91,6,3823,4,1,1,0
159721,381.01,6,3168,4,2,2,0
476569,1031.18,6,5235,4,1,1,0
717836,517.91,6,4244,4,1,2,0
325479,439.10,6,3611,4,1,1,0
310676,535.09,6,1229,4,1,1,0
584454,1080.55,7,1328,1,1,2,0
264627,824.18,7,3756,1,2,2,0
707974,1275.67,7,5810,1,1,2,0
148013,460.87,7,1181,1,1,1,0
823885,468.28,7,2588,1,1,1,0
112971,388.68,7,1256,1,1,1,0
680826,451.88,7,1650,1,1,1,0
489240,476.00,7,5951,1,1,1,0
434876,529.35,7,5651,1,1,2,1
921204,375.10,7,5674,1,1,1,0
957325,525.58,7,3191,1,1,2,1
796034,448.88,7,2398,1,2,2,0
586344,671.41,7,1649,1,1,1,0
605037,491.60,7,4965,1,1,1,0
158687,433.74,7,1381,1,1,1,0
989435,467.66,7,4095,1,2,2,0
807744,697.67,7,5573,1,2,2,1
802004,651.36,7,1550,1,1,1,1
525934,194.22,7,2456,1,1,2,0
685693,665.36,7,4579,1,1,2,0
349162,595.14,8,5910,2,1,1,0
923988,-95.81,8,5242,2,1,1,0
650167,-41.41,8,2698,2,1,1,0
732368,504.72,8,2090,2,1,2,0
175712,467.33,8,3062,2,1,1,0
886093,456.31,8,1662,2,2,2,0
676729,543.23,8,3207,2,1,2,1
874504,623.52,8,2659,2,1,1,1
597387,461.81,8,4092,2,1,1,0
954608,173.38,8,1179,2,1,1,0
740134,290.86,8,2717,2,1,2,0
990185,395.79,8,1303,2,2,2,1
910888,602.59,8,2040,2,1,2,0
792410,252.40,8,2068,2,1,2,0
843644,-16.61,8,3883,2,1,1,0
473391,-566.21,8,3514,2,1,1,0
157950,242.58,8,5210,2,1,2,1
504750,493.38,8,3216,2,1,1,0
329535,735.17,8,1202,2,1,1,1
444428,1005.47,8,1857,2,1,1,0
303841,-182.82,9,2042,3,1,1,1
508397,-63.22,9,3308,3,1,2,1
642681,416.67,9,3920,3,2,2,0
878527,1054.61,9,2956,3,1,2,0
596803,-80.39,9,4240,3,1,1,0
789789,425.78,9,2708,3,1,1,0
312367,699.23,9,4983,3,2,2,0
874499,249.58,9,2598,3,2,2,0
707252,121.81,9,3177,3,1,1,1
408830,889.58,9,3540,3,2,2,0
547909,47.38,9,2755,3,1,1,0
307111,847.90,9,1617,3,1,2,0
619298,265.01,9,5283,3,1,1,0
258420,435.40,9,4807,3,1,1,0
100375,605.20,9,4577,3,1,1,0
472678,646.03,9,4504,3,1,1,0
689809,378.47,9,2057,3,1,1,0
878742,385.33,9,5017,3,1,1,0
231088,425.65,9,2918,3,1,1,0
792937,1290.32,9,5187,3,1,1,1
330059,601.52,10,3679,4,1,2,1
419788,470.48,10,1029,4,2,2,0
487083,521.69,10,3081,4,1,1,0
700840,667.50,10,2290,4,1,1,0
399674,639.95,10,2189,4,1,2,1
868120,742.50,10,4076,4,1,1,1
552255,21.70,10,4523,4,1,1,1
519832,1197.18,10,1583,4,1,1,0
157435,1176.36,10,2819,4,1,1,0
184192,-21.43,10,3224,4,2,2,1
113407,539.19,10,3978,4,1,1,0
216297,440.60,10,2380,4,1,2,0
143420,476.57,10,1819,4,1,2,0
669458,552.95,10,1026,4,1,1,0
443761,459.41,10,1127,4,1,1,1
769391,427.04,10,1671,4,1,1,0
434243,627.33,10,5575,4,1,1,0
342533,590.57,10,4949,4,1,2,0
695994,1119.99,10,4153,4,1,1,0
213195,248.66,10,5659,4,1,2,0
519601,714.99,1,3945,1,1,1,0
